customer_id,customer_name,signup_date,home_store,loyalty_tier,total_orders,lifetime_revenue,first_purchase,last_purchase
C03220,Riya Krishnan,2024-06-11,S07,Gold,27,148439.89,2024-07-19,2025-12-31
C03221,Ishaan Krishnan,2023-12-04,S04,Silver,17,63501.69,2024-01-05,2025-12-25
C03222,Aditya Nair,2023-10-31,S02,Bronze,8,28468.1,2024-03-02,2025-11-30
C03223,Sanjay Iyer,2024-05-17,S02,Bronze,6,43563.93,2024-08-01,2025-11-04
C03224,Karthik Rao,2023-12-04,S08,Gold,12,88204.52,2024-05-09,2025-12-29
C03225,Diya Rao,2023-10-02,S06,Bronze,7,16215.57,2024-02-11,2024-12-13
C03226,Divya Nair,2023-06-13,S05,Bronze,3,23858.47,2024-02-13,2024-11-21
C03227,Aarav Patel,2024-03-18,S04,Gold,4,24898.62,2024-04-18,2025-10-18
C03228,Vivaan Kumar,2023-11-15,S04,Silver,7,27013.06,2024-04-17,2025-11-02
C03229,Sara Sharma,2024-05-18,S01,Gold,11,74527.96,2024-07-28,2025-10-08
C03230,Kavya Das,2024-01-22,S04,Silver,6,48211.13,2024-05-03,2025-09-13
C03231,Riya Iyer,2024-05-08,S07,Gold,1,1674.7,2024-12-19,2024-12-19
C03232,Priya Nair,2024-05-04,S03,Bronze,5,6576.65,2024-05-21,2025-11-24
C03233,Riya Sharma,2023-03-14,S03,Silver,3,14931.43,2024-02-02,2025-03-12
C03234,Riya Pillai,2024-05-23,S01,Bronze,0,0.0,,
C03235,Nikhil Varma,2024-01-25,S04,Bronze,1,1999.6,2025-05-21,2025-05-21
C03236,Sara Joseph,2023-10-22,S01,Bronze,0,0.0,,
C03237,Vivaan Kumar,2024-01-04,S05,Silver,12,34967.53,2024-02-06,2025-12-21
C03238,Karthik Pillai,2023-07-06,S04,Bronze,3,14977.41,2024-04-27,2025-12-11
C03239,Nikhil Nair,2024-03-20,S08,Silver,6,21983.74,2024-05-31,2025-12-06
C03240,Aditya Gupta,2023-12-29,S05,Bronze,6,35204.92,2024-02-02,2025-10-19
C03241,Sara Krishnan,2023-05-03,S03,Bronze,13,92227.17,2024-01-02,2025-12-10
C03242,Nikhil Reddy,2023-07-07,S05,Silver,17,94466.98,2024-02-02,2025-12-23
C03243,Ishaan Sharma,2024-02-24,S06,Platinum,6,12741.78,2024-08-04,2025-12-20
C03244,Nikhil Das,2023-09-09,S01,Bronze,8,29624.56,2024-01-18,2025-05-30
C03245,Kavya Gupta,2023-12-01,S06,Silver,15,73799.11,2024-01-04,2025-12-11
C03246,Diya Thomas,2023-04-02,S09,Platinum,2,5195.26,2025-03-16,2025-11-07
C03247,Ananya Reddy,2024-06-13,S03,Silver,8,36585.04,2024-06-28,2025-11-26
C03248,Sanjay Pillai,2023-03-04,S06,Silver,3,9666.65,2024-02-21,2025-01-20
C03249,Anjali Menon,2024-05-26,S08,Bronze,6,48681.18,2024-07-06,2024-12-31
C03250,Sanjay Das,2023-05-19,S05,Silver,7,40149.4,2024-05-17,2025-11-19
C03251,Vivaan Joseph,2023-07-04,S06,Bronze,7,61947.26,2024-06-28,2025-10-15
C03252,Nikhil Iyer,2023-07-24,S03,Silver,4,9836.02,2024-02-21,2025-03-27
C03253,Aditya Iyer,2023-08-02,S03,Gold,18,72203.13,2024-02-05,2025-12-08
C03254,Diya Iyer,2023-09-13,S06,Silver,5,43898.54,2024-01-17,2025-03-05
C03255,Aditya Patel,2023-05-15,S06,Bronze,2,8595.7,2024-01-12,2025-07-08
C03256,Aditya Sharma,2023-03-29,S09,Gold,3,9619.63,2024-01-21,2025-06-09
C03257,Sanjay Rao,2023-07-26,S02,Silver,9,39517.24,2024-01-15,2025-10-12
C03258,Vikram Sharma,2023-05-09,S04,Gold,8,29342.95,2024-03-07,2025-11-13
C03259,Aarav Rao,2023-01-03,S02,Silver,6,7087.13,2024-03-10,2025-10-15
C03260,Riya Das,2023-05-01,S01,Bronze,1,17152.96,2024-05-15,2024-05-15
C03261,Anjali Das,2024-01-20,S04,Silver,6,45921.9,2024-09-10,2025-12-02
C03262,Kavya Gupta,2023-02-07,S03,Silver,4,8585.96,2024-03-10,2025-06-27
C03263,Meera Iyer,2023-12-07,S03,Bronze,2,10071.25,2024-01-05,2024-05-08
C03264,Priya Patel,2023-01-21,S03,Silver,29,210631.17,2024-02-10,2025-12-26
C03265,Priya Pillai,2023-08-30,S03,Silver,10,76078.67,2024-02-25,2025-10-02
C03266,Sara Kumar,2024-03-30,S10,Silver,3,20292.96,2024-10-05,2025-09-18
C03267,Priya Sharma,2023-10-30,S07,Bronze,11,67967.99,2024-01-09,2025-12-07
C03268,Diya Gupta,2023-03-10,S01,Silver,11,27249.11,2024-03-18,2025-10-19
C03269,Kavya Sharma,2023-05-09,S08,Bronze,6,29325.13,2024-02-13,2025-10-31
C03270,Divya Krishnan,2023-07-15,S06,Bronze,8,43596.32,2024-04-11,2025-10-13
C03271,Kavya Joseph,2023-05-20,S08,Bronze,9,39263.9,2024-07-05,2025-12-15
C03272,Sara Joseph,2024-03-19,S03,Bronze,2,19505.56,2025-05-24,2025-10-30
C03273,Rohan Sharma,2023-10-10,S04,Bronze,3,20377.71,2024-10-26,2025-11-21
C03274,Riya Rao,2023-11-08,S08,Bronze,6,37563.88,2024-11-24,2025-12-09
C03275,Neha Das,2024-06-18,S03,Bronze,1,2083.63,2024-10-04,2024-10-04
C03276,Anjali Gupta,2023-10-04,S09,Platinum,35,137823.17,2024-01-03,2025-11-23
C03277,Karthik Nair,2023-03-02,S08,Silver,10,59640.45,2024-08-02,2025-11-26
C03278,Vivaan Joseph,2023-11-15,S10,Silver,8,41055.05,2024-01-15,2025-12-12
C03279,Rohan Kumar,2023-02-21,S03,Platinum,5,47227.46,2024-03-09,2025-12-24
C03280,Riya Pillai,2023-06-02,S02,Gold,23,106386.69,2024-02-21,2025-12-27
C03281,Kavya Reddy,2023-11-07,S03,Gold,7,19873.2,2024-02-04,2025-10-12
C03282,Sanjay Pillai,2024-06-27,S10,Bronze,2,9382.03,2024-11-06,2024-12-19
C03283,Arjun Joseph,2024-01-24,S03,Silver,7,47055.36,2024-02-08,2025-10-03
C03284,Priya Joseph,2023-06-26,S05,Gold,19,90190.92,2024-05-25,2025-12-30
C03285,Sara Joseph,2023-12-28,S04,Gold,14,59683.5,2024-02-05,2025-11-19
C03286,Priya Patel,2023-11-10,S03,Silver,12,69712.15,2024-01-13,2025-11-15
C03287,Sara Sharma,2023-04-07,S02,Bronze,3,20492.62,2025-01-29,2025-05-21
C03288,Sanjay Sharma,2023-08-01,S05,Platinum,5,30267.2,2024-09-16,2025-09-28
C03289,Diya Iyer,2023-05-17,S08,Silver,4,44501.17,2024-01-24,2025-10-17
C03290,Priya Rao,2023-01-06,S01,Bronze,9,47266.76,2024-01-22,2025-12-05
C03291,Aditya Joseph,2023-04-19,S08,Bronze,5,23862.57,2024-02-06,2025-11-06
C03292,Meera Reddy,2024-06-30,S06,Bronze,9,23478.91,2024-09-01,2025-12-08
C03293,Vivaan Menon,2023-02-08,S06,Bronze,2,5277.38,2024-10-20,2025-12-01
C03294,Rohan Joseph,2024-02-29,S06,Bronze,5,26655.16,2025-03-11,2025-12-20
C03295,Kavya Rao,2023-09-18,S03,Platinum,10,39776.01,2024-02-15,2025-12-18
C03296,Rohan Thomas,2024-03-01,S04,Bronze,2,8061.74,2025-11-24,2025-12-31
C03297,Nikhil Iyer,2023-03-28,S07,Silver,12,45000.64,2024-08-14,2025-11-15
C03298,Priya Nair,2024-04-09,S03,Gold,7,54683.95,2024-11-27,2025-11-22
C03299,Priya Reddy,2023-03-17,S04,Silver,3,11290.52,2025-04-20,2025-07-10
C03300,Ishaan Pillai,2024-04-15,S01,Bronze,2,16174.09,2024-08-25,2025-10-13
C03301,Neha Patel,2024-02-18,S07,Silver,5,19988.92,2024-03-05,2025-10-19
C03302,Neha Pillai,2024-04-01,S04,Bronze,7,22341.24,2024-05-01,2025-08-29
C03303,Sara Krishnan,2023-10-12,S05,Bronze,4,13990.4,2024-10-18,2025-10-10
C03304,Sanjay Rao,2023-08-27,S01,Silver,19,96866.3,2024-01-14,2025-11-23
C03305,Karthik Rao,2024-01-07,S10,Gold,11,51728.16,2024-03-12,2025-12-25
C03306,Sanjay Pillai,2024-05-09,S03,Silver,4,15656.21,2025-03-27,2025-12-04
C03307,Aditya Kumar,2023-02-14,S06,Bronze,7,56626.42,2024-08-31,2025-10-14
C03308,Priya Patel,2024-02-05,S05,Bronze,1,1607.48,2025-07-20,2025-07-20
C03309,Vikram Kumar,2023-09-04,S07,Bronze,3,19021.21,2024-04-09,2024-11-24
C03310,Meera Gupta,2024-03-25,S03,Silver,3,10278.53,2024-11-08,2025-11-17
C03311,Divya Iyer,2024-04-29,S07,Bronze,6,43302.1,2024-07-11,2025-08-16
C03312,Neha Iyer,2023-01-18,S03,Gold,11,59850.56,2024-02-03,2025-10-15
C03313,Riya Das,2023-10-16,S04,Bronze,6,28262.21,2024-01-16,2025-12-29
C03314,Priya Iyer,2024-02-18,S06,Bronze,12,69020.31,2024-02-27,2025-12-15
C03315,Ananya Das,2023-08-23,S07,Silver,9,42544.46,2024-03-01,2025-08-28
C03316,Kavya Patel,2024-02-20,S06,Bronze,2,7712.74,2024-04-23,2025-10-23
C03317,Ishaan Iyer,2024-05-13,S08,Silver,8,29739.0,2024-08-04,2025-06-27
C03318,Divya Iyer,2023-04-25,S03,Gold,9,34519.04,2024-02-16,2025-08-29
C03319,Karthik Rao,2023-08-22,S09,Bronze,12,63070.56,2024-02-12,2025-11-25
C03320,Sanjay Joseph,2024-06-23,S01,Bronze,4,15083.36,2024-09-24,2025-04-28
C03321,Ananya Das,2023-01-11,S06,Platinum,6,28405.34,2024-02-26,2025-12-03
C03322,Arjun Nair,2023-07-25,S05,Silver,6,34376.08,2024-03-13,2025-03-15
C03323,Sanjay Iyer,2023-09-04,S04,Platinum,11,66277.75,2024-02-28,2025-11-09
C03324,Arjun Varma,2023-05-07,S03,Bronze,5,9762.36,2024-03-12,2025-07-20
C03325,Karthik Krishnan,2023-05-27,S04,Bronze,1,2212.26,2025-05-16,2025-05-16
C03326,Riya Kumar,2023-04-28,S02,Bronze,5,14224.43,2024-04-14,2025-12-06
C03327,Aarav Patel,2024-01-17,S03,Bronze,6,33107.94,2024-03-26,2025-10-29
C03328,Riya Patel,2024-02-16,S01,Silver,9,30549.35,2024-05-26,2025-09-24
C03329,Ishaan Varma,2023-12-29,S05,Bronze,3,14889.69,2024-04-26,2025-11-23
C03330,Meera Kumar,2024-05-23,S01,Silver,0,0.0,,
C03331,Vivaan Varma,2023-05-17,S02,Bronze,1,15540.57,2025-06-06,2025-06-06
C03332,Divya Krishnan,2023-06-24,S01,Gold,28,173115.79,2024-01-10,2025-12-06
C03333,Vikram Gupta,2023-10-16,S03,Bronze,13,67560.37,2024-05-19,2025-11-24
C03334,Sara Nair,2024-04-25,S08,Bronze,3,36412.73,2024-10-13,2025-02-16
C03335,Priya Reddy,2023-01-19,S09,Silver,7,50330.24,2024-07-31,2025-08-27
C03336,Neha Krishnan,2023-07-14,S01,Bronze,6,26302.73,2024-03-07,2025-06-30
C03337,Rohan Iyer,2023-11-26,S06,Silver,4,58699.74,2024-03-05,2025-06-09
C03338,Ishaan Krishnan,2023-06-24,S06,Bronze,6,12133.81,2024-02-01,2025-09-28
C03339,Riya Sharma,2024-03-24,S05,Gold,7,36514.42,2024-04-13,2025-11-17
C03340,Riya Reddy,2023-12-20,S06,Silver,2,3953.99,2024-12-15,2025-01-06
C03341,Diya Iyer,2024-05-13,S02,Silver,7,74109.26,2024-06-24,2025-07-26
C03342,Ananya Menon,2023-05-21,S04,Platinum,12,92018.59,2024-02-13,2025-12-11
C03343,Ishaan Gupta,2023-04-03,S03,Platinum,28,113018.19,2024-01-04,2025-12-20
C03344,Anjali Thomas,2023-08-27,S01,Silver,16,144204.44,2024-03-14,2025-11-21
C03345,Kavya Reddy,2023-07-24,S06,Silver,6,28870.01,2024-02-03,2025-11-23
C03346,Neha Nair,2024-03-08,S04,Silver,4,13467.8,2024-11-15,2025-12-21
C03347,Vikram Patel,2023-09-02,S03,Bronze,9,38353.49,2024-05-15,2025-11-09
C03348,Nikhil Menon,2023-11-13,S04,Platinum,15,59903.54,2024-04-16,2025-12-16
C03349,Aditya Menon,2023-10-22,S07,Silver,8,56970.11,2024-01-23,2025-10-23
C03350,Vivaan Rao,2023-10-09,S07,Bronze,3,16645.38,2024-01-04,2025-09-12
C03351,Arjun Krishnan,2023-01-17,S06,Bronze,1,1607.48,2024-03-20,2024-03-20
C03352,Aditya Kumar,2023-03-12,S04,Bronze,0,0.0,,
C03353,Meera Pillai,2023-09-26,S05,Bronze,7,24597.08,2024-03-06,2025-11-24
C03354,Sanjay Joseph,2023-11-21,S03,Bronze,0,0.0,,
C03355,Karthik Das,2023-11-01,S01,Bronze,5,47268.49,2024-05-11,2025-09-18
C03356,Neha Kumar,2024-03-26,S03,Bronze,3,3317.11,2024-04-16,2025-04-18
C03357,Priya Nair,2023-01-07,S05,Silver,15,69663.67,2024-03-31,2025-12-08
C03358,Priya Varma,2023-11-10,S05,Bronze,8,49707.17,2024-08-24,2025-11-05
C03359,Karthik Gupta,2023-04-13,S09,Bronze,2,5118.74,2024-02-14,2024-07-01
C03360,Priya Pillai,2023-07-12,S07,Silver,15,96766.67,2024-02-21,2025-11-12
C03361,Divya Kumar,2024-06-12,S01,Gold,1,12981.15,2024-08-11,2024-08-11
C03362,Karthik Reddy,2023-06-20,S02,Silver,9,34516.19,2024-04-23,2025-10-06
C03363,Neha Pillai,2024-06-20,S01,Bronze,1,5311.96,2024-08-01,2024-08-01
C03364,Ananya Pillai,2023-09-08,S07,Silver,1,3562.28,2025-12-26,2025-12-26
C03365,Rohan Krishnan,2024-01-22,S06,Bronze,4,23537.31,2024-03-16,2025-10-21
C03366,Ananya Reddy,2023-07-26,S10,Bronze,9,52240.91,2024-03-06,2025-10-31
C03367,Meera Krishnan,2024-06-24,S05,Bronze,6,27667.99,2024-10-08,2025-05-27
C03368,Riya Patel,2024-02-20,S08,Silver,6,39396.4,2025-02-21,2025-11-23
C03369,Diya Iyer,2024-01-15,S05,Silver,1,14042.83,2024-11-01,2024-11-01
C03370,Sara Kumar,2023-05-24,S08,Silver,9,33884.85,2024-01-20,2025-12-08
C03371,Karthik Joseph,2023-01-25,S06,Bronze,2,8816.27,2024-06-07,2024-08-28
C03372,Divya Kumar,2023-03-14,S06,Gold,8,47785.01,2024-01-15,2025-12-23
C03373,Vikram Reddy,2023-04-03,S05,Bronze,0,0.0,,
C03374,Kavya Iyer,2024-05-19,S06,Bronze,6,19724.83,2024-05-20,2025-11-29
C03375,Sanjay Kumar,2023-12-02,S04,Bronze,9,91112.98,2024-03-31,2025-12-29
C03376,Priya Reddy,2024-02-29,S01,Silver,27,122293.34,2024-03-14,2025-12-30
C03377,Aarav Sharma,2024-05-13,S01,Bronze,3,16563.84,2024-10-14,2025-03-27
C03378,Neha Varma,2023-12-30,S04,Silver,20,77104.77,2024-01-12,2025-11-26
C03379,Nikhil Pillai,2023-07-18,S05,Gold,8,41712.01,2024-05-01,2025-12-21
C03380,Vikram Patel,2024-02-17,S01,Bronze,5,20469.26,2024-04-05,2025-09-19
C03381,Meera Krishnan,2023-12-05,S03,Silver,11,29385.11,2024-03-06,2025-12-24
C03382,Riya Gupta,2024-03-04,S03,Bronze,7,46591.34,2024-07-20,2025-08-28
C03383,Aditya Iyer,2023-05-19,S05,Bronze,1,5114.21,2025-10-03,2025-10-03
C03384,Vikram Thomas,2024-06-25,S03,Bronze,0,0.0,,
C03385,Nikhil Reddy,2023-02-26,S01,Platinum,64,311720.55,2024-01-02,2025-12-28
C03386,Ananya Das,2023-08-20,S02,Bronze,4,20914.7,2024-10-27,2025-10-11
C03387,Neha Krishnan,2024-03-10,S02,Gold,30,127949.96,2024-03-21,2025-12-27
C03388,Diya Joseph,2024-01-19,S08,Bronze,9,26458.1,2024-02-16,2025-12-09
C03389,Riya Nair,2023-07-13,S03,Gold,7,18779.76,2024-01-13,2025-11-26
C03390,Karthik Patel,2024-06-17,S06,Gold,5,20557.19,2024-07-23,2025-11-19
C03391,Arjun Iyer,2024-06-01,S05,Silver,11,85543.34,2024-06-11,2025-10-12
C03392,Meera Gupta,2023-07-04,S10,Gold,27,141735.71,2024-02-17,2025-12-24
C03393,Meera Das,2023-10-19,S03,Bronze,8,41403.94,2024-01-24,2025-12-08
C03394,Divya Joseph,2023-12-01,S01,Silver,14,44556.32,2024-03-14,2025-12-24
C03395,Aditya Sharma,2023-04-26,S01,Silver,9,20385.84,2024-05-11,2025-12-04
C03396,Vikram Patel,2023-02-18,S02,Silver,11,43715.19,2024-02-08,2025-10-11
C03397,Nikhil Thomas,2023-03-23,S06,Gold,8,20915.93,2024-05-04,2025-11-18
C03398,Karthik Gupta,2023-11-29,S01,Bronze,7,29525.44,2024-11-03,2025-11-01
C03399,Sara Joseph,2023-12-01,S02,Bronze,9,45900.26,2024-04-16,2025-10-21
C03400,Priya Thomas,2024-06-15,S08,Bronze,0,0.0,,
C03401,Aarav Thomas,2023-08-09,S05,Gold,4,29806.74,2025-07-04,2025-10-24
C03402,Divya Das,2023-11-19,S01,Platinum,9,73768.18,2024-02-23,2025-12-18
C03403,Riya Thomas,2023-01-03,S01,Silver,12,42945.5,2024-02-22,2025-10-16
C03404,Aarav Menon,2023-07-25,S01,Silver,2,3356.23,2025-04-16,2025-11-02
C03405,Kavya Patel,2023-02-09,S09,Silver,9,28775.88,2024-05-08,2025-12-27
C03406,Anjali Patel,2023-02-28,S08,Silver,0,0.0,,
C03407,Neha Kumar,2024-05-21,S08,Bronze,5,26784.11,2024-09-26,2025-12-25
C03408,Karthik Gupta,2023-05-02,S09,Silver,3,13345.3,2024-02-08,2025-12-13
C03409,Nikhil Gupta,2024-04-23,S04,Silver,17,64203.24,2024-07-18,2025-11-27
C03410,Aditya Das,2023-04-06,S02,Silver,4,22337.53,2024-05-19,2025-12-30
C03411,Aarav Das,2024-02-18,S04,Bronze,4,9441.86,2024-07-11,2025-10-05
C03412,Karthik Patel,2023-08-23,S06,Gold,9,136992.75,2024-03-25,2025-12-08
C03413,Meera Nair,2023-03-03,S08,Gold,2,6421.26,2024-08-13,2024-11-10
C03414,Divya Krishnan,2023-09-13,S04,Silver,3,17286.7,2024-02-20,2024-09-19
C03415,Kavya Patel,2023-12-14,S05,Silver,4,44729.94,2024-11-09,2025-09-22
C03416,Nikhil Pillai,2023-05-04,S09,Silver,2,9446.92,2024-08-20,2025-02-27
C03417,Ishaan Kumar,2024-04-26,S01,Silver,0,0.0,,
C03418,Aarav Varma,2023-11-13,S08,Bronze,3,12813.12,2024-03-29,2025-11-20
C03419,Sanjay Varma,2024-05-18,S01,Gold,5,13711.16,2024-10-12,2025-11-07
C03420,Vikram Joseph,2023-02-17,S04,Silver,12,32049.57,2024-01-08,2025-12-16
C03421,Meera Krishnan,2024-02-13,S02,Silver,16,76354.62,2024-04-02,2025-11-21
C03422,Aarav Rao,2023-05-16,S05,Silver,2,6541.77,2024-04-29,2025-05-11
C03423,Kavya Patel,2023-07-20,S05,Silver,7,52024.41,2024-08-21,2025-09-27
C03424,Karthik Joseph,2023-09-07,S03,Gold,11,51671.78,2024-01-02,2025-12-08
C03425,Rohan Das,2023-11-10,S08,Silver,2,8581.91,2024-05-13,2024-10-28
C03426,Nikhil Sharma,2024-01-03,S06,Gold,2,4020.2,2024-04-30,2024-10-05
C03427,Karthik Krishnan,2024-03-04,S06,Silver,18,60806.12,2024-03-22,2025-12-25
C03428,Priya Iyer,2024-04-24,S01,Platinum,12,57602.44,2024-05-19,2025-12-09
C03429,Kavya Das,2023-11-10,S08,Gold,1,2115.17,2024-11-16,2024-11-16
C03430,Diya Gupta,2024-05-14,S02,Bronze,5,14670.4,2024-09-19,2025-08-22
C03431,Divya Rao,2023-12-21,S02,Gold,6,24944.6,2024-01-28,2025-12-11
C03432,Priya Sharma,2024-04-29,S01,Silver,13,66105.91,2024-08-04,2025-12-21
C03433,Vikram Joseph,2023-07-30,S04,Platinum,13,69855.18,2024-02-15,2025-06-26
C03434,Meera Nair,2023-02-13,S08,Silver,22,113494.12,2024-02-13,2025-10-17
C03435,Meera Iyer,2024-06-24,S02,Bronze,11,30857.45,2024-12-30,2025-12-07
C03436,Aarav Sharma,2023-04-02,S03,Bronze,4,27865.33,2024-06-22,2025-12-27
C03437,Vivaan Sharma,2023-09-22,S08,Silver,7,53270.25,2024-01-27,2025-12-16
C03438,Aarav Kumar,2023-08-08,S06,Gold,6,44345.88,2024-01-29,2025-11-30
C03439,Aarav Gupta,2024-03-17,S07,Silver,10,48415.53,2024-07-01,2025-11-28
C03440,Aditya Varma,2024-02-05,S02,Bronze,0,0.0,,
C03441,Neha Patel,2024-02-04,S06,Silver,7,19604.52,2024-04-05,2025-12-12
C03442,Riya Rao,2024-05-04,S02,Silver,14,117422.72,2024-05-04,2025-11-02
C03443,Ishaan Joseph,2024-04-29,S10,Bronze,5,25737.0,2024-08-15,2025-12-17
C03444,Anjali Iyer,2024-04-14,S05,Bronze,7,39579.65,2024-11-25,2025-11-21
C03445,Anjali Iyer,2024-03-20,S06,Bronze,2,45757.18,2025-07-26,2025-12-07
C03446,Neha Menon,2023-09-26,S01,Bronze,3,10680.48,2024-09-10,2025-01-26
C03447,Arjun Das,2023-09-24,S02,Bronze,0,0.0,,
C03448,Kavya Rao,2023-02-23,S01,Bronze,12,51514.79,2024-04-25,2025-12-05
C03449,Kavya Iyer,2024-06-11,S03,Gold,18,78988.42,2024-06-23,2025-12-28
C03450,Priya Joseph,2024-06-03,S03,Bronze,0,0.0,,
C03451,Sanjay Pillai,2023-02-28,S07,Bronze,5,17704.14,2024-10-29,2025-11-24
C03452,Vikram Patel,2023-02-09,S01,Bronze,2,7857.75,2024-07-21,2025-12-25
C03453,Diya Joseph,2023-08-25,S07,Silver,4,14001.34,2024-02-13,2025-07-14
C03454,Neha Varma,2024-01-21,S01,Silver,29,205506.29,2024-02-01,2025-12-27
C03455,Diya Reddy,2023-10-27,S02,Bronze,4,13672.92,2024-07-05,2025-10-31
C03456,Kavya Rao,2024-01-30,S07,Silver,8,29049.56,2024-02-20,2025-10-28
C03457,Sara Das,2023-07-26,S07,Silver,1,11443.76,2025-03-11,2025-03-11
C03458,Rohan Krishnan,2023-12-02,S04,Bronze,8,53053.32,2024-04-27,2025-11-18
C03459,Ananya Iyer,2024-05-28,S01,Silver,3,15975.84,2024-10-19,2025-11-05
C03460,Meera Gupta,2023-06-27,S05,Silver,4,19327.04,2024-08-12,2025-08-02
C03461,Kavya Patel,2024-01-31,S04,Bronze,7,22566.87,2024-02-19,2025-08-05
C03462,Aditya Nair,2024-01-06,S03,Silver,4,18424.18,2024-05-03,2025-11-15
C03463,Arjun Gupta,2023-11-14,S06,Gold,12,42307.48,2024-01-08,2025-10-23
C03464,Diya Gupta,2024-01-04,S04,Silver,6,25122.8,2024-01-15,2025-12-12
C03465,Sara Patel,2024-01-19,S01,Bronze,9,28322.3,2024-05-05,2025-12-04
C03466,Divya Sharma,2023-03-03,S09,Gold,2,5257.9,2024-05-30,2024-10-15
C03467,Vikram Menon,2024-05-19,S07,Silver,7,37707.9,2024-07-24,2025-11-09
C03468,Priya Nair,2023-08-27,S01,Bronze,1,530.24,2024-05-06,2024-05-06
C03469,Vikram Iyer,2023-07-14,S05,Bronze,9,43199.79,2024-05-23,2025-10-18
C03470,Ishaan Thomas,2023-08-10,S01,Silver,7,17191.6,2024-05-03,2025-12-02
C03471,Arjun Das,2023-03-02,S08,Gold,8,89533.57,2024-05-14,2025-11-20
C03472,Kavya Sharma,2023-05-09,S06,Bronze,14,54717.71,2024-02-13,2025-07-23
C03473,Ishaan Sharma,2023-06-05,S02,Bronze,10,26724.48,2024-04-05,2025-12-27
C03474,Nikhil Thomas,2024-01-13,S01,Silver,9,36892.82,2024-03-06,2025-10-11
C03475,Priya Joseph,2024-03-12,S01,Gold,8,45650.41,2024-07-07,2025-12-26
C03476,Priya Patel,2023-07-26,S04,Bronze,5,11790.26,2024-01-31,2025-10-03
C03477,Karthik Krishnan,2024-01-23,S07,Gold,14,55810.39,2024-04-16,2025-11-16
C03478,Anjali Iyer,2024-04-24,S01,Silver,3,13378.82,2024-10-09,2025-11-30
C03479,Nikhil Thomas,2023-12-06,S02,Gold,8,40956.86,2024-02-09,2025-12-19
C03480,Sara Varma,2023-12-06,S03,Silver,13,28187.23,2024-05-06,2025-12-17
C03481,Riya Patel,2023-07-23,S02,Bronze,3,34616.38,2024-07-01,2024-10-09
C03482,Sara Patel,2023-06-10,S03,Silver,10,30378.21,2024-03-03,2025-11-18
C03483,Ananya Krishnan,2024-06-23,S05,Gold,13,46540.29,2024-06-27,2025-12-24
C03484,Rohan Iyer,2024-01-27,S06,Bronze,2,19484.79,2025-04-16,2025-06-14
C03485,Vikram Patel,2024-06-17,S10,Silver,11,45649.0,2024-11-30,2025-12-24
C03486,Rohan Iyer,2023-03-11,S09,Bronze,6,13945.27,2024-03-16,2025-10-16
C03487,Vikram Krishnan,2024-02-09,S05,Bronze,3,7172.64,2024-08-06,2025-05-15
C03488,Arjun Kumar,2024-05-31,S07,Gold,1,3591.63,2025-01-20,2025-01-20
C03489,Sara Sharma,2023-04-30,S10,Bronze,10,42900.29,2024-02-20,2025-11-20
C03490,Diya Iyer,2023-08-05,S01,Gold,8,20097.29,2024-03-12,2025-11-24
C03491,Arjun Patel,2023-02-25,S01,Bronze,8,49462.7,2024-03-01,2025-12-17
C03492,Rohan Varma,2024-01-01,S01,Platinum,4,38530.11,2024-03-27,2025-04-15
C03493,Riya Gupta,2024-05-18,S05,Bronze,13,57200.66,2024-07-05,2025-11-15
C03494,Ananya Patel,2024-03-30,S07,Bronze,1,7966.96,2024-11-13,2024-11-13
C03495,Vivaan Thomas,2023-04-14,S03,Bronze,16,103910.54,2024-01-24,2025-12-21
C03496,Aditya Menon,2023-03-18,S05,Gold,12,86875.58,2024-02-01,2025-08-13
C03497,Ishaan Krishnan,2023-08-18,S05,Bronze,3,6118.11,2024-10-14,2025-12-29
C03498,Sanjay Varma,2023-09-15,S01,Bronze,7,54922.34,2024-08-19,2025-11-08
C03499,Diya Gupta,2023-09-21,S03,Gold,11,78590.5,2024-02-14,2025-11-12
C03500,Vikram Varma,2023-11-27,S01,Gold,12,35816.95,2024-04-22,2025-11-30
C03501,Sanjay Pillai,2023-07-01,S01,Gold,10,59349.68,2024-03-27,2025-10-27
C03502,Aditya Gupta,2023-01-27,S08,Bronze,3,16475.6,2024-08-06,2025-11-20
C03503,Ananya Patel,2023-10-03,S08,Bronze,5,49415.57,2024-02-25,2025-11-11
C03504,Anjali Nair,2023-10-26,S07,Silver,10,28008.2,2024-03-22,2025-12-14
C03505,Vivaan Gupta,2023-04-01,S06,Silver,3,19216.07,2024-08-28,2025-12-10
C03506,Rohan Iyer,2024-04-24,S07,Bronze,9,34462.66,2024-06-05,2025-12-09
C03507,Nikhil Patel,2024-04-02,S06,Bronze,0,0.0,,
C03508,Aditya Pillai,2024-03-26,S06,Platinum,8,37760.19,2024-12-09,2025-12-29
C03509,Aditya Reddy,2023-12-31,S06,Bronze,8,40964.52,2024-03-26,2025-10-28
C03510,Ananya Das,2023-12-17,S05,Silver,26,124017.09,2024-01-27,2025-12-25
C03511,Karthik Krishnan,2024-02-04,S03,Silver,5,17961.57,2024-08-20,2025-06-11
C03512,Karthik Krishnan,2023-09-10,S07,Silver,2,3722.45,2024-05-29,2025-03-17
C03513,Arjun Iyer,2024-04-03,S03,Silver,9,100391.16,2024-04-27,2025-12-31
